"date","icu_admissions","hospital_mortality","hospital_admissions_other","hospital_admissions","hospital_load","icu_load","hospital_discharges","cumulative_hospital_admissions","region","Rt_hosp","cases_0_9","cases_10_19","cases_20_29","cases_30_39","cases_40_49","cases_50_59","cases_60_69","cases_70_79","cases_80_89","cases_90_","cases","Rt_cases","covid19_tests","covid19_deaths","covid19_deaths_age1","covid19_deaths_age2","covid19_deaths_age3","covid19_deaths_age4","covid19_deaths_age5","covid19_deaths_age6","covid19_deaths_age7","covid19_deaths_age8","covid19_deaths_age9","covid19_deaths_age10","covid19_deaths_hospital_age1","covid19_deaths_hospital_age2","covid19_deaths_hospital_age3","covid19_deaths_hospital_age4","covid19_deaths_hospital_age5","covid19_deaths_hospital_age6","covid19_deaths_hospital_age7","covid19_deaths_hospital_age8","covid19_deaths_hospital_age9","covid19_deaths_hospital_age10","covid19_deaths_hospital","vaccine_uptake_first","vaccine_uptake_second","vaccine_uptake_full","vaccine_uptake_booster","vaccine_uptake_2ndbooster","vaccine_uptake_3rdbooster","vaccine_A_ages0_9","vaccine_A_ages10_19","vaccine_A_ages20_29","vaccine_A_ages30_39","vaccine_A_ages40_49","vaccine_A_ages50_59","vaccine_A_ages60_69","vaccine_A_ages70_79","vaccine_A_ages80_89","vaccine_A_ages90_99","vaccine_B_ages0_9","vaccine_B_ages10_19","vaccine_B_ages20_29","vaccine_B_ages30_39","vaccine_B_ages40_49","vaccine_B_ages50_59","vaccine_B_ages60_69","vaccine_B_ages70_79","vaccine_B_ages80_89","vaccine_B_ages90_99","vaccine_E_ages0_9","vaccine_E_ages10_19","vaccine_E_ages20_29","vaccine_E_ages30_39","vaccine_E_ages40_49","vaccine_E_ages50_59","vaccine_E_ages60_69","vaccine_E_ages70_79","vaccine_E_ages80_89","vaccine_E_ages90_99","vaccine_F_ages0_9","vaccine_F_ages10_19","vaccine_F_ages20_29","vaccine_F_ages30_39","vaccine_F_ages40_49","vaccine_F_ages50_59","vaccine_F_ages60_69","vaccine_F_ages70_79","vaccine_F_ages80_89","vaccine_F_ages90_99","vaccine_G_ages0_9","vaccine_G_ages10_19","vaccine_G_ages20_29","vaccine_G_ages30_39","vaccine_G_ages40_49","vaccine_G_ages50_59","vaccine_G_ages60_69","vaccine_G_ages70_79","vaccine_G_ages80_89","vaccine_G_ages90_99","vaccine_AZ_A_ages0_9","vaccine_AZ_A_ages10_19","vaccine_AZ_A_ages20_29","vaccine_AZ_A_ages30_39","vaccine_AZ_A_ages40_49","vaccine_AZ_A_ages50_59","vaccine_AZ_A_ages60_69","vaccine_AZ_A_ages70_79","vaccine_AZ_A_ages80_89","vaccine_AZ_A_ages90_99","vaccine_AZ_B_ages0_9","vaccine_AZ_B_ages10_19","vaccine_AZ_B_ages20_29","vaccine_AZ_B_ages30_39","vaccine_AZ_B_ages40_49","vaccine_AZ_B_ages50_59","vaccine_AZ_B_ages60_69","vaccine_AZ_B_ages70_79","vaccine_AZ_B_ages80_89","vaccine_AZ_B_ages90_99","vaccine_mRNA_A_ages0_9","vaccine_mRNA_A_ages10_19","vaccine_mRNA_A_ages20_29","vaccine_mRNA_A_ages30_39","vaccine_mRNA_A_ages40_49","vaccine_mRNA_A_ages50_59","vaccine_mRNA_A_ages60_69","vaccine_mRNA_A_ages70_79","vaccine_mRNA_A_ages80_89","vaccine_mRNA_A_ages90_99","vaccine_mRNA_B_ages0_9","vaccine_mRNA_B_ages10_19","vaccine_mRNA_B_ages20_29","vaccine_mRNA_B_ages30_39","vaccine_mRNA_B_ages40_49","vaccine_mRNA_B_ages50_59","vaccine_mRNA_B_ages60_69","vaccine_mRNA_B_ages70_79","vaccine_mRNA_B_ages80_89","vaccine_mRNA_B_ages90_99","vaccine_mRNA_E_ages0_9","vaccine_mRNA_E_ages10_19","vaccine_mRNA_E_ages20_29","vaccine_mRNA_E_ages30_39","vaccine_mRNA_E_ages40_49","vaccine_mRNA_E_ages50_59","vaccine_mRNA_E_ages60_69","vaccine_mRNA_E_ages70_79","vaccine_mRNA_E_ages80_89","vaccine_mRNA_E_ages90_99","vaccine_mRNA_F_ages0_9","vaccine_mRNA_F_ages10_19","vaccine_mRNA_F_ages20_29","vaccine_mRNA_F_ages30_39","vaccine_mRNA_F_ages40_49","vaccine_mRNA_F_ages50_59","vaccine_mRNA_F_ages60_69","vaccine_mRNA_F_ages70_79","vaccine_mRNA_F_ages80_89","vaccine_mRNA_F_ages90_99","vaccine_mRNA_G_ages0_9","vaccine_mRNA_G_ages10_19","vaccine_mRNA_G_ages20_29","vaccine_mRNA_G_ages30_39","vaccine_mRNA_G_ages40_49","vaccine_mRNA_G_ages50_59","vaccine_mRNA_G_ages60_69","vaccine_mRNA_G_ages70_79","vaccine_mRNA_G_ages80_89","vaccine_mRNA_G_ages90_99","vaccine_JnJ_A_ages0_9","vaccine_JnJ_A_ages10_19","vaccine_JnJ_A_ages20_29","vaccine_JnJ_A_ages30_39","vaccine_JnJ_A_ages40_49","vaccine_JnJ_A_ages50_59","vaccine_JnJ_A_ages60_69","vaccine_JnJ_A_ages70_79","vaccine_JnJ_A_ages80_89","vaccine_JnJ_A_ages90_99","epistat_uptake_A_00_04","epistat_uptake_A_05_11","epistat_uptake_A_12_15","epistat_uptake_A_16_17","epistat_uptake_A_18_24","epistat_uptake_A_25_34","epistat_uptake_A_35_44","epistat_uptake_A_45_54","epistat_uptake_A_55_64","epistat_uptake_A_65_74","epistat_uptake_A_75_84","epistat_uptake_A_85_99","epistat_uptake_B_00_04","epistat_uptake_B_05_11","epistat_uptake_B_12_15","epistat_uptake_B_16_17","epistat_uptake_B_18_24","epistat_uptake_B_25_34","epistat_uptake_B_35_44","epistat_uptake_B_45_54","epistat_uptake_B_55_64","epistat_uptake_B_65_74","epistat_uptake_B_75_84","epistat_uptake_B_85_99","epistat_uptake_C_00_04","epistat_uptake_C_05_11","epistat_uptake_C_12_15","epistat_uptake_C_16_17","epistat_uptake_C_18_24","epistat_uptake_C_25_34","epistat_uptake_C_35_44","epistat_uptake_C_45_54","epistat_uptake_C_55_64","epistat_uptake_C_65_74","epistat_uptake_C_75_84","epistat_uptake_C_85_99","epistat_uptake_E_00_04","epistat_uptake_E_05_11","epistat_uptake_E_12_15","epistat_uptake_E_16_17","epistat_uptake_E_18_24","epistat_uptake_E_25_34","epistat_uptake_E_35_44","epistat_uptake_E_45_54","epistat_uptake_E_55_64","epistat_uptake_E_65_74","epistat_uptake_E_75_84","epistat_uptake_E_85_99","epistat_uptake_F_00_04","epistat_uptake_F_05_11","epistat_uptake_F_12_15","epistat_uptake_F_16_17","epistat_uptake_F_18_24","epistat_uptake_F_25_34","epistat_uptake_F_35_44","epistat_uptake_F_45_54","epistat_uptake_F_55_64","epistat_uptake_F_65_74","epistat_uptake_F_75_84","epistat_uptake_F_85_99","epistat_uptake_G_00_04","epistat_uptake_G_05_11","epistat_uptake_G_12_15","epistat_uptake_G_16_17","epistat_uptake_G_18_24","epistat_uptake_G_25_34","epistat_uptake_G_35_44","epistat_uptake_G_45_54","epistat_uptake_G_55_64","epistat_uptake_G_65_74","epistat_uptake_G_75_84","epistat_uptake_G_85_99","vaccine_BC_ages0_9","vaccine_BC_ages10_19","vaccine_BC_ages20_29","vaccine_BC_ages30_39","vaccine_BC_ages40_49","vaccine_BC_ages50_59","vaccine_BC_ages60_69","vaccine_BC_ages70_79","vaccine_BC_ages80_89","vaccine_BC_ages90_99","hospital_exit","hospital_recovery","hospital_recovery_7dmean","prop_hospital_admission_age1","prop_hospital_admission_age2","prop_hospital_admission_age3","prop_hospital_admission_age4","prop_hospital_admission_age5","prop_hospital_admission_age6","prop_hospital_admission_age7","prop_hospital_admission_age8","prop_hospital_admission_age9","prop_hospital_admission_age10"
2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,1,7,3,1,1,0,0,19,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,0,6,4,2,1,0,0,19,NA,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,5,9,4,1,5,0,0,34,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,6,5,9,6,7,2,1,1,52,NA,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.00636942675159236,0,0.0127388535031847,0.00636942675159236,0.0254777070063694,0.0828025477707006,0.127388535031847,0.261146496815287,0.356687898089172,0.121019108280255
2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,17,10,18,20,5,3,0,0,81,NA,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.00588235294117647,0,0.0176470588235294,0.00588235294117647,0.0294117647058824,0.0764705882352941,0.1,0.282352941176471,0.358823529411765,0.123529411764706
2020-03-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,11,12,13,33,21,6,8,3,1,110,NA,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.00515463917525773,0,0.0154639175257732,0.00515463917525773,0.0257731958762887,0.077319587628866,0.077319587628866,0.298969072164948,0.360824742268041,0.134020618556701
2020-03-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2,4,7,6,3,2,1,0,27,NA,475,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.00873362445414847,0,0.00873362445414847,0.0174672489082969,0.0174672489082969,0.104803493449782,0.0873362445414847,0.296943231441048,0.353711790393013,0.104803493449782
2020-03-08,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,5,6,7,10,16,9,6,3,1,63,2.64570064854013,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.00732600732600733,0.00366300366300366,0.010989010989011,0.0183150183150183,0.032967032967033,0.113553113553114,0.106227106227106,0.3003663003663,0.322344322344322,0.0842490842490842
2020-03-09,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,4,9,10,34,16,10,2,6,0,93,2.32806643467889,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.0147492625368732,0.00589970501474926,0.0117994100294985,0.023598820058997,0.0383480825958702,0.100294985250737,0.117994100294985,0.297935103244838,0.31858407079646,0.0707964601769911
2020-03-10,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,5,7,20,21,22,11,9,2,1,99,2.10135089787131,804,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.0116822429906542,0.00467289719626168,0.014018691588785,0.0233644859813084,0.0490654205607477,0.10981308411215,0.126168224299065,0.282710280373832,0.317757009345794,0.0607476635514019
