"date","adeno_A_0_9","adeno_A_10_19","adeno_A_20_29","adeno_A_30_39","adeno_A_40_49","adeno_A_50_59","adeno_A_60_69","adeno_A_70_79","adeno_A_80_89","adeno_A_90_99","adeno_B_0_9","adeno_B_10_19","adeno_B_20_29","adeno_B_30_39","adeno_B_40_49","adeno_B_50_59","adeno_B_60_69","adeno_B_70_79","adeno_B_80_89","adeno_B_90_99","rna_A_0_9","rna_A_10_19","rna_A_20_29","rna_A_30_39","rna_A_40_49","rna_A_50_59","rna_A_60_69","rna_A_70_79","rna_A_80_89","rna_A_90_99","rna_B_0_9","rna_B_10_19","rna_B_20_29","rna_B_30_39","rna_B_40_49","rna_B_50_59","rna_B_60_69","rna_B_70_79","rna_B_80_89","rna_B_90_99","rna_E_0_9","rna_E_10_19","rna_E_20_29","rna_E_30_39","rna_E_40_49","rna_E_50_59","rna_E_60_69","rna_E_70_79","rna_E_80_89","rna_E_90_99","rna_F_0_9","rna_F_10_19","rna_F_20_29","rna_F_30_39","rna_F_40_49","rna_F_50_59","rna_F_60_69","rna_F_70_79","rna_F_80_89","rna_F_90_99","rna_G_0_9","rna_G_10_19","rna_G_20_29","rna_G_30_39","rna_G_40_49","rna_G_50_59","rna_G_60_69","rna_G_70_79","rna_G_80_89","rna_G_90_99"
2022-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,0,0.25,0.150971561134007,0.0990284388659932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.54936844576933,0.351603115364677,0.247234903316407,0.257720481497345,0.0940730540522413,0,0,0,0.75,1.25,1.04936844576933,0.351603115364677,0.39544136776682,0.51544096299469,0.34587848630594,0.0922676217985438,0,0,0,1.05,2.51564227580836,2.9242676477585,2.16610049914635,1.63599508540467,1.07583105340735,0.906016789023324,0.430992220255491,0.0451544291959431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,0,0.25,0.150971561134007,0.0990284388659932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.54936844576933,0.351603115364677,0.247234903316407,0.257720481497345,0.0940730540522413,0,0,0,0.75,1.25,1.04936844576933,0.351603115364677,0.39544136776682,0.51544096299469,0.34587848630594,0.0922676217985438,0,0,0,1.05,2.51564227580836,2.9242676477585,2.16610049914635,1.63599508540467,1.07583105340735,0.906016789023324,0.430992220255491,0.0451544291959431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,0,0.25,0.150971561134007,0.0990284388659932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.54936844576933,0.351603115364677,0.247234903316407,0.257720481497345,0.0940730540522413,0,0,0,0.75,1.25,1.04936844576933,0.351603115364677,0.39544136776682,0.51544096299469,0.34587848630594,0.0922676217985438,0,0,0,1.05,2.51564227580836,2.9242676477585,2.16610049914635,1.63599508540467,1.07583105340735,0.906016789023324,0.430992220255491,0.0451544291959431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,0,0.25,0.150971561134007,0.0990284388659932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.54936844576933,0.351603115364677,0.247234903316407,0.257720481497345,0.0940730540522413,0,0,0,0.75,1.25,1.04936844576933,0.351603115364677,0.39544136776682,0.51544096299469,0.34587848630594,0.0922676217985438,0,0,0,1.05,2.51564227580836,2.9242676477585,2.16610049914635,1.63599508540467,1.07583105340735,0.906016789023324,0.430992220255491,0.0451544291959431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0.54936844576933,0.200631554230671,0,0,0,0,0,0,1.75,0,1.14810533730799,0.903837784960028,0.198056877731986,0,0,0.159403708485713,0.265338909521047,0.0752573819932385,0.75,0.5,2.14810533730799,0.601894662692013,0.148206464450413,0.101793535549587,0.157732378201456,0.0922676217985438,0,0,0,2.85,3.95450547819317,3.10423857201289,2.8475812805394,2.65346101521571,1.45268964248494,0.578808461736739,0.318406691425259,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0.54936844576933,0.200631554230671,0,0,0,0,0,0,1.75,0,1.14810533730799,0.903837784960028,0.198056877731986,0,0,0.159403708485713,0.265338909521047,0.0752573819932385,0.75,0.5,2.14810533730799,0.601894662692013,0.148206464450413,0.101793535549587,0.157732378201456,0.0922676217985438,0,0,0,2.85,3.95450547819317,3.10423857201289,2.8475812805394,2.65346101521571,1.45268964248494,0.578808461736739,0.318406691425259,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0.54936844576933,0.200631554230671,0,0,0,0,0,0,1.75,0,1.14810533730799,0.903837784960028,0.198056877731986,0,0,0.159403708485713,0.265338909521047,0.0752573819932385,0.75,0.5,2.14810533730799,0.601894662692013,0.148206464450413,0.101793535549587,0.157732378201456,0.0922676217985438,0,0,0,2.85,3.95450547819317,3.10423857201289,2.8475812805394,2.65346101521571,1.45268964248494,0.578808461736739,0.318406691425259,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0.54936844576933,0.200631554230671,0,0,0,0,0,0,1.75,0,1.14810533730799,0.903837784960028,0.198056877731986,0,0,0.159403708485713,0.265338909521047,0.0752573819932385,0.75,0.5,2.14810533730799,0.601894662692013,0.148206464450413,0.101793535549587,0.157732378201456,0.0922676217985438,0,0,0,2.85,3.95450547819317,3.10423857201289,2.8475812805394,2.65346101521571,1.45268964248494,0.578808461736739,0.318406691425259,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,0,0,0,0.150971561134007,0.0990284388659932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,7,6.74052668653993,4.82113204706815,1.63296065974316,1.08501533638755,1.25902716126849,0.46133810899272,0,0,24.75,7.25,5.09400023480863,3.41571537653145,1.731316710912,1.13267546153897,0.534024594410422,0.41107503876997,0.181192583028574,0,0,6.15,5.66185295042435,4.30922284650333,3.17417341248802,2.99520563925142,1.9059394205416,0.936174631156974,0.636813382850517,0.180617716783773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
